ID,Member Name,Department,Division,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Grant Purpose,Area,Principal Investigator,Co-Investigators,Administered By,Funding Source,Total Amount
3694,"Paul, Terri",Medicine,Endocrinology,,,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,HOE Retinopathy 4016 – Evaluation of diabetic retinopathy progression in subjects with type 2 diabetes mellitus treated with insulin.,,,Dr I Hramiak,Dr T Paul,,Aventis Pharma,"$18,818.00 "
3695,"Paul, Terri",Medicine,Endocrinology,2002,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Efficacy and safety of EXUBERA (inhaled insulin) compared with subcutaneous human insulin therapy in adult subjects with type 1 diabetes mellitus: a two-year outpatient open-label parallel-group comparative trial.217-1022,Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Canada Inc.,
3696,"Paul, Terri",Medicine,Endocrinology,2004,2006,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,217-111-5069 (Ext Ext) Long term safety of EXUBERA (inhaled insulin): extension of therapy in subjects with type 1 or type 2 diabetes mellitus completing Phase III randomized treatment trials (trends in pulmonary function after discontinuation of EXUBERA (inhaled insulin).,Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Canada Inc.,"$18,465.00 "
3697,"Paul, Terri",Medicine,Endocrinology,2002,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Efficacy and safety of EXUBERA (inhaled insulin) compared with subcutaneous human insulin therapy in adult subjects with type 2 diabetes mellitus: a two-year, outpatient, open-label, parallel-group comparative trial. 212-1029",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Canada Inc.,"$181,220.00 "
3699,"Paul, Terri",Medicine,Endocrinology,2004,11-Sep,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A multi-center, international, randomised, 2x2 factorial design study to evaluate the effects of Lantus (insulin glargine) versus standard care, and of omega-3 fatty acids versus placebo, in reducing cardiovascular morbidity and mortality in high risk people with impaired fasting glucose (IFG), impaired glucose tolerance (IGT) or early Type 2 diabetes mellitus: The Origin Trial (Outcome Reduction with Initial Glargine INtervention)",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Aventis Pharma,
3702,"Paul, Terri",Medicine,Endocrinology,2004,04-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A multi-center, randomized, double-blind, placebo-controlled, parallel-group study of 3 fixed doses of EAA-090 in adult outpatients with neuropathic pain associated with diabetic neuropathy.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Wyeth Ltd,
3703,"Paul, Terri",Medicine,Endocrinology,2005,2005,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A randomized, double-blind, placebo-controlled, parallel group, 16-week MICARDIS (160) mg) tablets, Proof-of-Concept Study, evaluating insulin sensitivity in overweight or obese, non-diabetic, normotensives, using the oral glucose tolerance test, with a clamp sub-group.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Boehringer Ingelheim (Canada) Ltd,"$38,009.00 "
3704,"Paul, Terri",Medicine,Endocrinology,2002,06-Dec,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A one-year, open, randomized, parallel, three-arm study comparing Exubera (insulin dry powder pulmonary inhaler) vs. Avandia (rosiglitazone maleate) as add-on therapy vs. Exubera substitution of sulfonylurea in patients with type 2 diabetes, poorly controlled on combination sulfonylurea and Metformin treatment.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Pharmaceuticals Inc.,
3705,"Paul, Terri",Medicine,Endocrinology,2004,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Efficacy and safety of inhaled human insulin (EXUBERA) compared with subcutaneous human insulin therapy of adult subject with type 1 or type 2 diabetes mellitus and chronic obstructive pulmonary disease: A one-year, multicentre, randomized, outpatient, open-label, parallel-group comparative trial.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Global Research and Development – Canada,
3706,"Paul, Terri",Medicine,Endocrinology,2004,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Efficacy and safety of inhaled human insulin (EXUBERA) compared with subcutaneous human insulin in the therapy of adult subject with type 1 or type 2 diabetes mellitus and chronic asthma: a one-year, multicentre, randomized, outpatient, open-label, parallel-group comparative trial.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Pfizer Global Research and Development – Canada,
3707,"Paul, Terri",Medicine,Endocrinology,2004,06-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Safety and efficacy of Exenatide in patients with type 2 diabetes using Thiazlidinediones or Thiazolidinediones and Metformin.,Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Eli Lilly & Company,
3708,"Paul, Terri",Medicine,Endocrinology,2005,2009,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A multicenter, randomized, double-blind, placebo-controlled, Phase 3 trial to Evaluate the Efficacy and Safety of Saxagliptin (BMS-477118) in Combination with Metformin in Subjects with Type 2 Diabetes who have Inadequate Glycemic Control on Metformin Alone.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Bristol-Myers Squibb Canada Inc.,"$78,370.00 "
3709,"Paul, Terri",Medicine,Endocrinology,2005,2010,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Multicenter, double-blind, randomized, placebo-controlled, dose ranging Phase 2 Study to Investigate Efficacy, Safety, Tolerability and Pharmacokinetics of the DPPIV Inhibitor R00730699 in Patients with Type 2 Diabetes, Who are Treated with a Stable Dose of Metformin.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Hoffman-La Roche Ltd,"$78,370.00 "
3710,"Paul, Terri",Medicine,Endocrinology,2006,06-Apr,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Multicentre, open label, non-randomised, safety study in subjects using insulin detemir for the treatment of insulin dependent Type 1 or Type 2diabetes mellitus. The PREDICTIVE (Predictable Results and Experience in Diabetes through Intensification and Control to Target: an International Viability Evaluation) Study.",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,"Novo Nordisk Canada Inc (Mississauga, ON)","$20,150.00 "
3711,"Paul, Terri",Medicine,Endocrinology,06-Mar,07-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A multicenter, double-blind, randomized, placebo-controlled dose ranging-phase 2 study to investigate efficacy, safety, tolerability, and pharmacokinetics of RO4389620 in patients with type 2 diabetes mellitus treated with a stable dose of metformin. (BM18249).",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Hoffman-La Roche,"$31,142.50 "
3712,"Paul, Terri",Medicine,Endocrinology,06-Jun,07-Dec,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A multicenter, open label, extension study to evaluate the long-term safety and tolerability of RO4389620 in type 2 diabetic patients from studies BM18248 or BM18249. (BM18249 Ext).",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Hoffman-La Roche,"$26,000.00 "
3714,"Paul, Terri",Medicine,Endocrinology,06-May,10-Dec,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Randomized, multinational, multicenter, double-blind, placebo-controlled, two-arm parallel group trial of rimonabant 20 mg OD for reducing the risk of major cardiovascular events in abdominally obese patients with clustering risk factors (CRESCENDO).",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Sanofi Aventis,"$282,100.00 "
3715,"Paul, Terri",Medicine,Endocrinology,06-May,07-Sep,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Liraglutide effect and action in diabetes (lead 4): effect on glycemic control of liraglutide in combination with Rosiglitazone plus metformin versus Rosiglitazone plus metformin in type 2 diabetes (a twenty-six week double-blind parallel trial to investigate safety and efficacy).,Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Novo Nordisk Canada Inc (Mississauga ON),"$46,456.00 "
3716,"Paul, Terri",Medicine,Endocrinology,2006,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Target glycemic control and the incidence of documented symptomatic hypoglycemia in insulin naïve subjects with type 2 diabetes failing on oral hypoglycemic agent(s) and treated with LANTUS (insulin glargine) or LEVEMIR (insulin detemir): multicenter, multicountry, randomized, open-label, parallel-group study L2T3 (Lantus Levemir Treat-To-Target).",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Sanofi-Aventis (Canada),"$120,000.00 "
3717,"Paul, Terri",Medicine,Endocrinology,2007,2008,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Multicenter, Randomized, Double-Blind Study to Evaluate the Safety and Efficacy of the Addition of Sitagliptin (MK-0431) to Patients With Type 2 Diabetes Mellitus Who Have Inadequate Glycemic Control on Insulin Therapy (Alone or in Combination With Metformin).",Clinical Trial,Research,Dr I Hramiak,Dr T Paul,,Merck Frosst Canada Inc,"$83,630.00 "
3718,"Paul, Terri",Medicine,Endocrinology,2004,2004,Clinical Trials,Funded,FALSE,FALSE,Co-Investigator,Peri-Operative Steroid Coverage: A randomized trial of individualized and lower doses of Hydrocortisone.,Clinical Trial,Research,Dr K Zarnke,Dr T Paul,,,"$13,710.00 "
3719,"Paul, Terri",Medicine,Endocrinology,2004,2004,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Multicenter, Randomized, Double-Blind, Parallel-Group, Placebo-Control, Clinical Evaluation of Rosigliatzone in Combination with Glimepiride Compared to Climepirided Plus Placebo for 24 Weeks in Subjects with Type 2 Diabetes Mellitus Who are Inadequately Controlled on Non TZD Oral Monotherapy. Funding:",Clinical Trial,Research,Dr R McManus,Dr T Paul,,GlaxoSmithKline Group of Companies,"$12,000.00 "
3720,"Paul, Terri",Medicine,Endocrinology,2004,2006,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Action in Diabetes and Vascular Disease: A factorial randomised trial of blood pressure lowering with fixed low-dose perindopril-indapamide combination and intensive glucose control with modified-release gliclazide-based regimen for the prevention of vascular disease among high risk individuals with type 2 diabetes.,Clinical Trial,Research,Dr N W Rodger,"Dr T Paul, Dr R McManus",,Servier Canada Inc,
3721,"McManus, Ruth",Medicine,Endocrinology,1993,1998,Grants,Funded,TRUE,FALSE,Principal Investigator,Efficacy and Metabolic effects of antihypertensive agents in high renin vs low renin Hypertension,,,McManus,"Drs JD Spence, PF Mercer, MG Cherian, JT Hamilton and Anna Hocking PhD student",,Victoria Hospital Pooled research Funds,"$36,275.00 "
3722,"McManus, Ruth",Medicine,Endocrinology,1995,1997,Grants,Funded,TRUE,FALSE,Principal Investigator,Effects of Lactation on insulin sensitivity and Visceral fat in women with a history of gestational diabetes,,,McManus,"Drs M Edmonds, L Harker, B Atack, M Maruncic and L Brownscombe",,PSI Foundation,"$70,000.00 "
3723,"McManus, Ruth",Medicine,Endocrinology,1996,1998,Grants,Funded,TRUE,FALSE,Principal Investigator,Lipid Clinic Outcomes research project,,,McManus,Dr D Miller,,Bristol-Myers-Squibb,"$50,000.00 "
3725,"McManus, Ruth",Medicine,Endocrinology,1998,1999,Grants,Funded,TRUE,FALSE,Principal Investigator,Patient Education in atherosclerosis risk reduction clinic,,,McManus,,,Boehringer-Mannheim,"$1,500.00 "
3726,"McManus, Ruth",Medicine,Endocrinology,2000,2002,Grants,Funded,TRUE,FALSE,Principal Investigator,Efficacy of metformin and clomiphene citrate on ovulation induction in oligomenorrheic women with polycystic ovarian syndrome.,,,McManus,"Drs Killinger, Power, Nisker",,Department of UWO OB-Gyne,"$4,000.00 "
3728,"McManus, Ruth",Medicine,Endocrinology,1998,1998,Grants,Funding not required,TRUE,FALSE,Principal Investigator,Survey of Alternative Medicine use in a Diabetes Clinic,,,McManus,"Drs E Toth, D Miller",,,
3729,"McManus, Ruth",Medicine,Endocrinology,Jan-00,02-Jan,Grants,Not Funded,TRUE,FALSE,Principal Investigator,Effects of exercise and metformin on ovulation induction in oligomenorrheic women with polycystic ovarian syndrome,,,McManus,"McManus Drs Mottola, Power, Killinger, Nisker",,,
3730,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,Chronic Exercise responses to a stair climber program in pregnant women (gestational diabetes women),,,M Mottola,McManus,,Molly Towell Perinatal Research Foundation,"$15,000.00 "
3731,"McManus, Ruth",Medicine,Endocrinology,2002,2003,Grants,Funded,FALSE,FALSE,Principal Investigator,"Effects of Glucose, Insulin, potassium infusion in angioplasty outcomes",,,McManus,"Drs W Tsui, P Teefy, D Almond, D Massel, K Sridar, A Gupta, A Dick, B Kidwani",,,
3732,"McManus, Ruth",Medicine,Endocrinology,2001,,Grants,not required,FALSE,FALSE,Principal Investigator,"Risk factor awareness in Type 2 DM, Clinical survey",,,R McManus,,,,
3733,"McManus, Ruth",Medicine,Endocrinology,2002,2005,Grants,Funded,TRUE,FALSE,Principal Investigator,Diabetes Prevention London (1.): population survey,,,McManus,"L Stitt, G Bargh",,UWO Department of Medicine Research Funds,"$15,000.00 "
3734,"McManus, Ruth",Medicine,Endocrinology,2002,2007,Grants,Funded,TRUE,FALSE,Co-Investigator,Nutrition and Exercise Lifestyle Intervention Program (NELPI) for overweight and obese Aboriginal and Non-Aboriginal pregnant and postpartum women,,,M Mottola,"McManus, Gratton, Giroux, Harris, Hammond, Sopper",,CIHR,"$339,068.00 "
3735,"McManus, Ruth",Medicine,Endocrinology,2004,,Grants,Rejected,FALSE,FALSE,Co-Investigator,"Activity Targets (Step Counts) and nutritional goals using a Nutrition, Exercise and Lifestyle Intervention Program (NELIP) for best possible outcomes in women with GDM",,,M Mottola,"McManus, Gratton, Giroux, Harris, Hammond, Sopper",,CDA,
3736,"McManus, Ruth",Medicine,Endocrinology,2004,,Grants,Funded,TRUE,FALSE,Principal Investigator,Free Fatty Acid effects on insulin resistance in skeletal muscle and adipose tissue,,,McManus,"Drs T Y Lee, Mahon, Hramiak, Joy",,LHRI Internal Research Fund,"$14,000.00 "
3737,"McManus, Ruth",Medicine,Endocrinology,2006,2009,Grants,Funded,TRUE,FALSE,Co-Investigator,Capacity-building and participatory research development of a community-based Nutrition and Exercise lifestyle intervention program (NELIP) for pregnant and postpartum Aboriginal Women.,,,Dr M Mottola,"McManus, Gratton, Giroux, Harris, Hammond, Sopper, Leiter",* UWO,CIHR (IAPA and IMHA),"$272,218.00 "
3738,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Principal Investigator,Glycemic control evaluation: national efficacy and safety of an insulin resistance reducing agent study. Genesis trial,,,McManus,"J-P Halle, L Leiter, S Ross",,,"$18,773.00 "
3739,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Principal Investigator,Insulin Lispro: FIT (flexible Insulin Therapy),,,McManus,G Bailey,,Eli Lilly Canada,"$15,405.00 "
3740,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Principal Investigator,Insulin Delivery using a new Lilly 30. reusable pen design: Humapen,,,McManus,H Tildesley,,Eli Lilly Canada,"$7,452.00 "
3741,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Co-Investigator,Use of insulin lispro mixture in patients with Type 2 diabetes with oral agent inadequacy,,,McManus,,,Eli Lilly Canada,"$8,195.00 "
3742,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Principal Investigator,"CanADA: the Atorvastatin trial in Type 2 diabetes (a multicentre, 12 month, open-label study of atorvastatin 10-80 mg in patients with Type 2 diabetes, dyslipidemia, and symptomatic athersclerosis:efficacy and frequency of achieving LDL-cholesterol guidleine target levels in the presence of coronary heart disease or other atherosclerotic disease, identified by symptoms of angina)",,,McManus,Dr L Leiter,,Pfizer,"$35,200.00 "
3743,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,TRUE,FALSE,Principal Investigator,Stop-NIDDM: A joint Canadian-german-Scandanavian controlled randomized clinical trial on the efficacy of acarbose to delay or prevent the development of NIDDM in subjects with IGT,,,Dr W Rodger,"McManus, J-L Chaisson",,,
3744,"McManus, Ruth",Medicine,Endocrinology,,,Grants,Funded,FALSE,FALSE,Collaborator,"A multicentre, double-blind placebo-controlled study investigating the efficacy and safety of Prandase (Acarbose) (Bay g 5421) in the treatment of elderly patients with non-insulin-dependent diabetes mellitus",,,Dr W Rodger,"McManus, Dr R Josse",,Bayer,
